主類別,子類別,二級類別,同異類別,臺灣語詞,大陸語詞
日常生活,交通運輸,其他,臺灣特有,早鳥票,
日常生活,交通運輸,其他,大陸特有,,一票式
日常生活,交通運輸,其他,大陸特有,,中转
日常生活,交通運輸,其他,大陸特有,,冬运
日常生活,交通運輸,其他,大陸特有,,正桥
日常生活,交通運輸,其他,大陸特有,,回空
日常生活,交通運輸,其他,大陸特有,,宅急送
日常生活,交通運輸,其他,大陸特有,,西气东输
日常生活,交通運輸,其他,大陸特有,,西电东送/西电东输
日常生活,交通運輸,其他,大陸特有,,免票
日常生活,交通運輸,其他,大陸特有,,封航
日常生活,交通運輸,其他,大陸特有,,春运
日常生活,交通運輸,其他,大陸特有,,乘务
日常生活,交通運輸,其他,大陸特有,,值乘
日常生活,交通運輸,其他,大陸特有,,航模
日常生活,交通運輸,其他,大陸特有,,暑运
日常生活,交通運輸,其他,大陸特有,,联调
日常生活,交通運輸,其他,大陸特有,,集运
日常生活,交通運輸,其他,大陸特有,,路风
日常生活,交通運輸,其他,大陸特有,,路难
日常生活,交通運輸,其他,大陸特有,,零担
日常生活,交通運輸,其他,大陸特有,,慢件
日常生活,交通運輸,其他,大陸特有,,管网
日常生活,交通運輸,其他,大陸特有,,驾龄
日常生活,交通運輸,其他,大陸特有,,封航令
日常生活,交通運輸,其他,大陸特有,,工交
日常生活,交通運輸,其他,大陸特有,,左行右立
日常生活,通訊,電信,同實異名,手機/大哥大/無線電話/行動電話,手机/大哥大/无线电话/移动电话
日常生活,通訊,電信,同實異名,卡式電話,磁卡电话
日常生活,通訊,電信,同實異名,多媒體簡訊,彩信
日常生活,通訊,電信,同實異名,忙線訊號,忙音信号
日常生活,通訊,電信,同實異名,行動通信,移动通信
日常生活,通訊,電信,同實異名,免持,免提
日常生活,通訊,電信,同實異名,來電答鈴,彩铃
日常生活,通訊,電信,同實異名,窄頻帶,窄带
日常生活,通訊,電信,同實異名,基地臺,基地台/基站
日常生活,通訊,電信,同實異名,接線員/話務員/接線生,接线员/话务员
日常生活,通訊,電信,同實異名,智慧型手機,智能手机
日常生活,通訊,電信,同實異名,無線電話,无绳电话
日常生活,通訊,電信,同實異名,短訊息/簡訊,短讯息/短信/短信息/短消息
日常生活,通訊,電信,同實異名,視訊電話,视频电话
日常生活,通訊,電信,同實異名,傳呼機/呼叫器,传呼机/呼机/考机/拷机/寻呼机/无线寻呼机
日常生活,通訊,電信,同實異名,解碼盒/機上盒,解码盒/机顶盒
日常生活,通訊,電信,同實異名,解碼器,解码器/破码器
日常生活,通訊,電信,同實異名,雷射通信,雷射通信/激光通信
日常生活,通訊,電信,同實異名,電子遮蔽器,屏蔽仪
日常生活,通訊,電信,同實異名,電傳打字機,电传机
日常生活,通訊,電信,同實異名,電話答錄機,录音电话
日常生活,通訊,電信,同實異名,數位傳輸,数字通信/数码通信
日常生活,通訊,電信,同實異名,頻寬/頻帶寬度,频宽/频带宽度/带宽
日常生活,通訊,電信,同實異名,聽筒,听筒/耳机
日常生活,通訊,電信,臺灣特有,八號分機,
日常生活,通訊,電信,臺灣特有,國際電話預付卡,
日常生活,通訊,電信,臺灣特有,掛線,
日常生活,通訊,電信,臺灣特有,電傳視訊,
日常生活,通訊,電信,大陸特有,,友好用户
日常生活,通訊,電信,大陸特有,,双待
日常生活,通訊,電信,大陸特有,,无线寻呼
日常生活,通訊,電信,大陸特有,,主叫
日常生活,通訊,電信,大陸特有,,主被叫
日常生活,通訊,電信,大陸特有,,电视差转台
日常生活,通訊,電信,大陸特有,,长途台
日常生活,通訊,電信,大陸特有,,并网
日常生活,通訊,電信,大陸特有,,忙音
日常生活,通訊,電信,大陸特有,,网聊
日常生活,通訊,電信,大陸特有,,声讯台
日常生活,通訊,電信,大陸特有,,折机
日常生活,通訊,電信,大陸特有,,来电宝
日常生活,通訊,電信,大陸特有,,受端
日常生活,通訊,電信,大陸特有,,固话/座机/固定电话
日常生活,通訊,電信,大陸特有,,特服号
日常生活,通訊,電信,大陸特有,,送端
日常生活,通訊,電信,大陸特有,,掉线
日常生活,通訊,電信,大陸特有,,移动通网
日常生活,通訊,電信,大陸特有,,通联卡
日常生活,通訊,電信,大陸特有,,割接
日常生活,通訊,電信,大陸特有,,联网
日常生活,通訊,電信,大陸特有,,群发
日常生活,通訊,電信,大陸特有,,跨网
日常生活,通訊,電信,大陸特有,,乡情卡/如意通乡情卡
日常生活,通訊,電信,大陸特有,,传呼
日常生活,通訊,電信,大陸特有,,呼台/寻呼台
日常生活,通訊,電信,大陸特有,,声讯
日常生活,通訊,電信,大陸特有,,升位
日常生活,通訊,電信,大陸特有,,被叫
日常生活,通訊,電信,大陸特有,,挂机
日常生活,通訊,電信,大陸特有,,小灵通
日常生活,通訊,郵政,同實異名,郵遞區號,邮编/邮码/邮政编码
日常生活,通訊,郵政,同實異名,集郵日戳/癸字戳,集邮日戳
日常生活,通訊,郵政,臺灣特有,限時專送,
日常生活,通訊,郵政,臺灣特有,報值掛號,
日常生活,通訊,郵政,臺灣特有,報值掛號信,
日常生活,通訊,郵政,大陸特有,,收寄机
日常生活,通訊,郵政,大陸特有,,信皮
日常生活,通訊,郵政,大陸特有,,速递
日常生活,通訊,郵政,大陸特有,,乡邮
日常生活,通訊,其他,大陸特有,,上星
日常生活,通訊,其他,大陸特有,,师兄球/谈判球
日常生活,通訊,其他,大陸特有,,求助机
日常生活,通訊,其他,大陸特有,,邮电局
日常生活,通訊,其他,大陸特有,,通稿
日常生活,日常器用,,同實異名,刀具,刀具/刃具
日常生活,日常器用,,同實異名,大頭照,大头照/标准照/标准像
日常生活,日常器用,,同實異名,子母畫面電視,双画面电视
日常生活,日常器用,,同實異名,不沾鍋,不沾锅/不粘锅
日常生活,日常器用,,同實異名,不倒翁,不倒翁/扳不倒儿
日常生活,日常器用,,同實異名,公事包,公文包
日常生活,日常器用,,同實異名,分度規/分度器/半圓規/量角器,分度规/分度器/半圆规/量角器/半圆仪
日常生活,日常器用,,同實異名,分離式,分体式
日常生活,日常器用,,同實異名,手扶梯/電扶梯/自動扶梯/電動扶梯,手扶梯/电扶梯/自动扶梯/电动扶梯/滚梯/步行电梯
日常生活,日常器用,,同實異名,文件夾/檔案夾/資料夾,文件夹/档案夹
日常生活,日常器用,,同實異名,日光燈/螢光燈,日光灯/荧光灯
日常生活,日常器用,,同實異名,日程表/行事曆,日程表
日常生活,日常器用,,同實異名,水銀燈,水银灯/汞灯
日常生活,日常器用,,同實異名,去光水,洗甲水
日常生活,日常器用,,同實異名,打卡機/打卡鐘,打卡机
日常生活,日常器用,,同實異名,瓦斯桶/瓦斯鋼瓶,煤气罐/液化气罐
日常生活,日常器用,,同實異名,冰箱/電冰箱,冰箱/电冰箱/雪柜
日常生活,日常器用,,同實異名,安定器,镇流器
日常生活,日常器用,,同實異名,行動電源,充电宝/随身充/移动电源
日常生活,日常器用,,同實異名,免治馬桶,智能座便器
日常生活,日常器用,,同實異名,免洗杯,一次性杯子
日常生活,日常器用,,同實異名,吹風機,吹风机/电吹风/风筒
日常生活,日常器用,,同實異名,尿片/尿布,尿片/尿布/褯子
日常生活,日常器用,,同實異名,折疊桌,折叠桌/折台
日常生活,日常器用,,同實異名,延長線,排插/插排/线板/接线板
日常生活,日常器用,,同實異名,拖把,拖把/墩布
日常生活,日常器用,,同實異名,易開罐,易拉罐
日常生活,日常器用,,同實異名,油壓剪,液压剪
日常生活,日常器用,,同實異名,臥具/寢具,卧具/寝具/床品
日常生活,日常器用,,同實異名,花園鞋/洞洞鞋/布希鞋,花园鞋/洞洞鞋
日常生活,日常器用,,同實異名,雨刷,雨刷/雨刮子/雨刮器
日常生活,日常器用,,同實異名,雨棚,雨棚/雨搭
日常生活,日常器用,,同實異名,雨靴,雨靴/水靴
日常生活,日常器用,,同實異名,保溫杯,保温杯/保暖杯
日常生活,日常器用,,同實異名,保麗龍,保丽龙/泡沫塑料
日常生活,日常器用,,同實異名,削鉛筆機,削铅笔机/卷笔刀/转笔刀
日常生活,日常器用,,同實異名,屏幕/螢幕/螢光幕,屏幕/荧屏/视屏/荧光屏
日常生活,日常器用,,同實異名,柔軟精,柔软剂/柔顺剂
日常生活,日常器用,,同實異名,洗面乳,洗面乳/洗面奶
日常生活,日常器用,,同實異名,相冊/相簿,相冊/相簿/影集
日常生活,日常器用,,同實異名,修正液/塗改液/立可白,修正液/涂改液
日常生活,日常器用,,同實異名,原子筆,圆珠笔
日常生活,日常器用,,同實異名,梳妝臺,梳妆台/梳理台
日常生活,日常器用,,同實異名,海碗/碗公,海碗
日常生活,日常器用,,同實異名,消音器,消音器/消声器
日常生活,日常器用,,同實異名,紙尿褲,纸尿裤/尿不湿
日常生活,日常器用,,同實異名,起子/螺絲刀/螺絲起子,起子/螺丝刀/螺丝起子/改锥
日常生活,日常器用,,同實異名,迴紋針,回形针/曲别针
日常生活,日常器用,,同實異名,酒測器,吹波机/测酒器
日常生活,日常器用,,同實異名,乾燥花,干花
日常生活,日常器用,,同實異名,啟動器/點燈器,启动器/启辉器
日常生活,日常器用,,同實異名,強化玻璃,钢化玻璃
日常生活,日常器用,,同實異名,悠悠球/溜溜球,悠悠球
日常生活,日常器用,,同實異名,探海燈/探照燈,探海灯/探照灯/探射灯
日常生活,日常器用,,同實異名,接線/連接線,接线/连接线/连线
日常生活,日常器用,,同實異名,涼傘/陽傘,凉伞/阳伞/旱伞
日常生活,日常器用,,同實異名,被套,被套/被罩
日常生活,日常器用,,同實異名,晶片卡/智慧卡,智能卡/芯片卡/集成电路卡
日常生活,日常器用,,同實異名,減震鞋/避震鞋,减震鞋
日常生活,日常器用,,同實異名,無灰粉筆,无尘粉笔
日常生活,日常器用,,同實異名,郵冊/郵集/集郵冊,邮册/邮集/集邮册/插册
日常生活,日常器用,,同實異名,塑料/塑膠,塑料
日常生活,日常器用,,同實異名,塑膠袋,塑料袋
日常生活,日常器用,,同實異名,感熱紙,热敏纸
日常生活,日常器用,,同實異名,感應門/電子防盜門,防盗仪
日常生活,日常器用,,同實異名,暖氣機,暖风机
日常生活,日常器用,,同實異名,滅火器/消火器,灭火器
日常生活,日常器用,,同實異名,節水墊片,节水环
日常生活,日常器用,,同實異名,銃子,铳子/冲子
日常生活,日常器用,,同實異名,電筒/手電筒,电筒/手电筒/手电/电棒儿
日常生活,日常器用,,同實異名,電磁感應燈,电磁感应灯/无极灯
日常生活,日常器用,,同實異名,電磁爐,电磁炉/电磁灶
日常生活,日常器用,,同實異名,電漿電視,等离子电视
日常生活,日常器用,,同實異名,電熱壺/電熱水壺/快煮壺,电热壶/电热水壶
日常生活,日常器用,,同實異名,電鍋,电饭锅/电饭煲
日常生活,日常器用,,同實異名,電鬍刀/電動刮鬍刀,电胡刀/电动剃须刀
日常生活,日常器用,,同實異名,圖釘,图钉/摁钉儿
日常生活,日常器用,,同實異名,監視器,监视器/电眼/电子眼
日常生活,日常器用,,同實異名,墨鏡/太陽眼鏡,墨镜/太阳镜
日常生活,日常器用,,同實異名,慕丝/慕斯,慕丝/摩丝
日常生活,日常器用,,同實異名,數位相機/數位照相機,数字相机/数码相机/数码照相机
日常生活,日常器用,,同實異名,數位電視,数字电视/数码电视
日常生活,日常器用,,同實異名,標示牌,标示牌/标牌
日常生活,日常器用,,同實異名,熨衣板/燙衣板/燙馬/熨馬,熨衣板/烫衣板
日常生活,日常器用,,同實異名,膠膜,塑封
日常生活,日常器用,,同實異名,衛生筷/免洗筷,卫生筷/一次性筷子
日常生活,日常器用,,同實異名,複印機/影印機,复印机
日常生活,日常器用,,同實異名,髮夾,发夹/发卡
日常生活,日常器用,,同實異名,橡皮/橡皮擦/擦子/擦布,橡皮/橡皮擦
日常生活,日常器用,,同實異名,橡皮圈/橡皮筋,橡皮圈/橡皮筋/皮筋/皮筋儿/猴筋儿/猴皮筋儿
日常生活,日常器用,,同實異名,壓力鍋/快鍋,压力锅/高压锅
日常生活,日常器用,,同實異名,壓克力/亞克力,压克力/有机玻璃
日常生活,日常器用,,同實異名,避難包/救難包,避难包/应急包
日常生活,日常器用,,同實異名,黏扣帶/魔鬼沾/魔鬼粘/魔鬼氈,黏扣带/魔鬼沾/魔鬼粘/魔鬼毡/魔术贴
日常生活,日常器用,,同實異名,雙槽洗衣機,双缸洗衣机/双桶洗衣机
日常生活,日常器用,,同實異名,類比電視,模拟电视
日常生活,日常器用,,同實異名,爐條/爐橋,炉条
日常生活,日常器用,,同實異名,護貝,过塑/塑封
日常生活,日常器用,,同實異名,魔術方塊,魔方
日常生活,日常器用,,同實異名,顯像管/映像管,显像管
日常生活,日常器用,,同名異實,安心卡,安心卡
日常生活,日常器用,,同名異實,延長線,延长线
日常生活,日常器用,,同名異實,電子眼,电子眼
日常生活,日常器用,,同名異實,影集,影集
日常生活,日常器用,,臺灣特有,大碗公,
日常生活,日常器用,,臺灣特有,大聲公,
日常生活,日常器用,,臺灣特有,免治,
日常生活,日常器用,,臺灣特有,版模,
日常生活,日常器用,,臺灣特有,童玩,
日常生活,日常器用,,臺灣特有,零組件,
日常生活,日常器用,,臺灣特有,電碗,
日常生活,日常器用,,臺灣特有,霹靂包,
日常生活,日常器用,,大陸特有,,一头儿沉
日常生活,日常器用,,大陸特有,,一米线
日常生活,日常器用,,大陸特有,,一体式
日常生活,日常器用,,大陸特有,,一键式
日常生活,日常器用,,大陸特有,,马桶包
日常生活,日常器用,,大陸特有,,不干胶
日常生活,日常器用,,大陸特有,,牙具
日常生活,日常器用,,大陸特有,,风挡
日常生活,日常器用,,大陸特有,,电珠
日常生活,日常器用,,大陸特有,,白色垃圾
日常生活,日常器用,,大陸特有,,交电
日常生活,日常器用,,大陸特有,,尖劈
日常生活,日常器用,,大陸特有,,米尺
日常生活,日常器用,,大陸特有,,米袋子
日常生活,日常器用,,大陸特有,,老虎灶
日常生活,日常器用,,大陸特有,,冷柜
日常生活,日常器用,,大陸特有,,听子
日常生活,日常器用,,大陸特有,,沐浴机
日常生活,日常器用,,大陸特有,,乳状液/乳浊液
日常生活,日常器用,,大陸特有,,单放机
日常生活,日常器用,,大陸特有,,坤包
日常生活,日常器用,,大陸特有,,坤表
日常生活,日常器用,,大陸特有,,泡子
日常生活,日常器用,,大陸特有,,芭蕾灯
日常生活,日常器用,,大陸特有,,表笔
日常生活,日常器用,,大陸特有,,雨披
日常生活,日常器用,,大陸特有,,画镜线/挂镜线
日常生活,日常器用,,大陸特有,,柜机
日常生活,日常器用,,大陸特有,,洁具
日常生活,日常器用,,大陸特有,,钢包
日常生活,日常器用,,大陸特有,,钢种/钢精
日常生活,日常器用,,大陸特有,,展橱
日常生活,日常器用,,大陸特有,,浴液
日常生活,日常器用,,大陸特有,,粉连纸
日常生活,日常器用,,大陸特有,,起墙
日常生活,日常器用,,大陸特有,,彩卷
日常生活,日常器用,,大陸特有,,彩管
日常生活,日常器用,,大陸特有,,移动电视
日常生活,日常器用,,大陸特有,,麻经/麻经儿
